STATION,NAME,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SN32,SNOW,SNWD,SX32,TMAX,TMIN,TOBS,WDMV,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00348042,"SEMINOLE, OK US",2011-08-20,,,,,,0,,0,0,,41.7,23.9,27.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-21,,,,,,19.3,,0,0,,41.7,23.9,23.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-22,,,,,,0,,0,0,,32.2,23.9,25,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-23,,,,,,0,,,,,39.4,23.9,26.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-24,,,,,,0,,0,0,,40.6,26.1,26.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-25,,,,,,0,,,,,42.2,23.3,23.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-26,,,,,,0,,0,0,,38.9,20.6,20.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-27,,,,,,0,,0,0,,40.6,20.6,23.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-28,,,,,,0,,0,0,,41.1,22.8,24.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-29,,,,,,0,,0,0,,41.7,23.9,27.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-30,,,,,,0,,,,,40,23.9,26.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-08-31,,,,,,0,,0,0,,38.3,25.6,26.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-01,,,,,,0,,,,,40,24.4,25,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-02,,,,,,0,,0,0,,38.9,25,26.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-03,,,,,,0,,,,,37.8,22.8,22.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-04,,,,,,0,,0,0,,38.9,22.8,23.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-05,,,,,,0,,0,0,,31.7,13.9,14.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-06,,,,,,0,,0,0,,30,10.6,10.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-07,,,,,,0,,0,0,,31.1,10.6,11.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-08,,,,,,0,,,,,28.3,11.7,11.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-09,,,,,,0,,0,0,,31.7,10.6,10.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-10,,,,,,0,,,,,31.7,10.6,16.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-11,,,,,,1.8,,0,0,,32.2,15,15,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2011-09-12,,,,,,0,,,,,34.4,13.3,13.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-13,,,,,,0,,0,0,,37.8,13.3,23.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-14,,,,,,0,,0,0,,42.2,22.8,22.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-15,,,,,,0,,0,0,,30.6,15,15,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-16,,,,,,5.1,,0,0,,16.1,11.1,11.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-17,,,,,,19.1,,,,,15.6,11.7,14.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-18,,,,,,2.5,,0,0,,31.1,11.7,30,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2011-09-19,,,,,,0,,,,,31.1,11.7,16.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-20,,,,,,0,,0,0,,31.1,11.7,12.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-21,,,,,,0,,,,,32.8,11.7,16.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-22,,,,,,10.9,,0,0,,30,13.3,13.3,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2011-09-23,,,,,,10.2,,0,0,,20.6,7.8,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-24,,,,,,0,,0,0,,28.9,7.2,12.8,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-25,,,,,,0,,0,0,,31.1,12.2,15.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-26,,,,,,0,,0,0,,27.8,10,10.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-27,,,,,,0,,0,0,,30,10.6,13.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-28,,,,,,0,,,,,32.8,11.7,11.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-29,,,,,,0,,0,0,,35,11.1,15.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-09-30,,,,,,0,,,,,36.7,12.8,12.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-01,,,,,,0,,0,0,,27.2,6.7,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-02,,,,,,0,,0,0,,28.9,5.6,8.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-03,,,,,,0,,0,0,,28.3,6.7,12.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-04,,,,,,0,,0,0,,30,12.8,15.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-05,,,,,,0,,,,,31.7,11.7,12.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-06,,,,,,0,,0,0,,28.3,11.7,20,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-07,,,,,,0,,,,,29.4,19.4,22.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-08,,,,,,0,,0,0,,28.9,21.1,21.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-09,,,,,,7.6,,,,,29.4,16.7,17.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-10,,,,,,46,,0,0,,29.4,14.4,15,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-11,,,,,,0,,0,0,,22.2,10,10,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-12,,,,,,1.8,,0,0,,26.1,10,16.1,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-13,,,,,,0,,0,0,,29.4,11.7,11.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-14,,,,,,0,,,,,27.2,8.3,8.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-15,,,,,,0,,0,0,,30,8.3,13.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-16,,,,,,0,,,,,30,13.3,17.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-17,,,,,,0,,0,0,,31.7,15,15,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-18,,,,,,0,,,,,30.6,9.4,9.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-19,,,,,,0,,0,0,,20,6.1,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-20,,,,,,0,,0,0,,17.8,-0.6,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-21,,,,,,0,,0,0,,21.1,-0.6,3.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-22,,,,,,0,,0,0,,26.1,3.3,10,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-23,,,,,,10.9,,,,,27.8,7.8,13.3,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2011-10-24,,,,,,0,,0,0,,25.6,10.6,12.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-25,,,,,,0,,,,,27.8,11.7,15.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-26,,,,,,0,,0,0,,28.9,15.6,20,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-27,,,,,,19.1,,,,,21.7,7.2,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-28,,,,,,10.7,,0,0,,9.4,3.9,3.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-29,,,,,,0,,0,0,,17.8,2.2,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-30,,,,,,0,,0,0,,18.3,2.8,8.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-10-31,,,,,,0,,0,0,,21.1,2.8,2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-01,,,,,,0,,,,,23.3,2.8,12.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-02,,,,,,0,,0,0,,23.3,12.2,15,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-03,,,,,,1.5,,0,0,,19.4,2.8,2.8,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-04,,,,,,0,,0,0,,15,-1.7,-1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-05,,,,,,0,,0,0,,17.8,-3.3,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-06,,,,,,0,,0,0,,17.2,6.7,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-07,,,,,,30.5,,0,0,,22.8,6.7,15.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-08,,,,,,50.8,,0,0,,22.8,15,15,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2011-11-09,,,,,,12.7,,0,0,,17.2,3.3,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-10,,,,,,0,,,,,17.2,0,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-11,,,,,,0,,0,0,,18.3,0,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-12,,,,,,0,,,,,20,7.8,11.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-13,,,,,,0,,0,0,,20.6,10.6,17.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-14,,,,,,0,,,,,27.2,17.2,17.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-15,,,,,,0,,,,,22.2,11.1,11.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-16,,,,,,0,,0,0,,25.6,6.7,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-17,,,,,,0,,,,,15,-2.8,-2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-18,,,,,,0,,0,0,,12.2,-3.3,4.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-19,,,,,,0,,,,,16.7,4.4,16.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-20,,,,,,0,,0,0,,24.4,6.7,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-21,,,,,,1,,,,,6.7,3.3,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-22,,,,,,17.8,,0,0,,7.2,3.3,5,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2011-11-23,,,,,,0,,,,,15.6,0,0.6,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-24,,,,,,0,,0,0,,21.7,0.6,5.6,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-25,,,,,,0,,0,0,,14.4,5.6,9.4,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-26,,,,,,3,,0,0,,16.7,9.4,15.6,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-27,,,,,,3,,,,,16.7,0.6,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-28,,,,,,0,,,,,8.9,-4.4,-4.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-29,,,,,,0,,0,0,,12.8,-4.4,2.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-11-30,,,,,,0,,,,,13.9,-3.3,-2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-01,,,,,,0,,0,0,,14.4,-2.8,3.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-02,,,,,,0,,,,,16.7,3.9,4.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-03,,,,,,2,,0,0,,11.7,4.4,11.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-04,,,,,,11.2,,0,0,,13.9,3.3,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-05,,,,,,0,,0,0,,8.3,1.1,1.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-06,,,,,,0,,0,0,,2.2,-2.8,-2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-07,,,,,,0,,,,,-0.6,-9.4,-8.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-08,,,,,,0,,0,0,,7.2,-8.9,-3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-09,,,,,,0,,,,,11.1,-3.3,-0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-10,,,,,,0,,0,0,,11.7,-5,-5,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-11,,,,,,0,,0,0,,10,-5.6,-2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-12,,,,,,0.3,,0,0,,8.9,-3.3,6.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-13,,,,,,2.3,,0,0,,8.9,-3.3,5.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-14,,,,,,0.3,,0,0,,14.4,5.6,14.4,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-15,,,,,,9.7,,0,0,,17.8,5.6,6.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-16,,,,,,0,,,,,7.2,-0.6,-0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-17,,,,,,0,,0,0,,11.1,-3.3,-3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-18,,,,,,0,,,,,16.7,-3.3,2.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-19,,,,,,0,,0,0,,15.6,2.2,10,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-20,,,,,,9.7,,,,,12.8,8.9,8.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-21,,,,,,0.3,,0,0,,8.9,1.1,1.1,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-22,,,,,,0,,0,0,,12.2,0.6,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-23,,,,,,0,,0,0,,13.3,-1.1,-1.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-24,,,,,,0,,0,0,,13.3,-6.1,-5.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-25,,,,,,0,,,,,11.1,-6.1,-3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-26,,,,,,0,,0,0,,15,-3.9,5,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-27,,,,,,0.5,,,,,8.9,1.1,1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-28,,,,,,0,,0,0,,13.9,-3.9,-3.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-29,,,,,,0,,,,,15,-3.9,1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-30,,,,,,0,,0,0,,18.9,1.7,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2011-12-31,,,,,,0,,0,0,,21.7,2.2,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-01,,,,,,0,,0,0,,21.7,2.2,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-02,,,,,,0,,0,0,,14.4,-1.7,-1.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-03,,,,,,0,,,,,9.4,-6.1,-2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-04,,,,,,0,,0,0,,13.3,-3.3,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-05,,,,,,0,,,,,18.3,-3.3,0,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-06,,,,,,0,,0,0,,18.3,0,5,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-07,,,,,,0,,,,,21.1,0,3.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-08,,,,,,0,,0,0,,17.2,3.9,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-09,,,,,,0,,0,0,,12.8,0.6,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-10,,,,,,0.3,,0,0,,11.7,0,5.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-11,,,,,,5.6,,0,0,,7.2,-1.1,-1.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-12,,,,,,0,,0,0,,18.3,-5,-5,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-13,,,,,,0,,0,0,,3.9,-6.7,-5.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-14,,,,,,0,,,,,11.7,-6.1,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-15,,,,,,0,,0,0,,17.8,-2.2,3.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-16,,,,,,0,,,,,16.1,2.8,12.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-17,,,,,,0,,0,0,,22.8,-1.7,-1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-18,,,,,,0,,0,0,,7.2,-7.8,-7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-19,,,,,,0,,0,0,,8.3,-7.8,2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-20,,,,,,0,,0,0,,17.2,-7.8,-1.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-21,,,,,,0,,,,,12.8,-5.6,-5,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-22,,,,,,0,,0,0,,7.8,-5,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-23,,,,,,0,,,,,21.7,1.1,2.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-24,,,,,,0,,0,0,,15.6,-0.6,2.8,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-25,,,,,,24.6,,,,,18.3,2.2,6.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-26,2,,0.3,,,0.3,,0,0,,7.8,4.4,5.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-27,,,,,,0,,0,0,,17.2,1.1,1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-28,,,,,,0,,0,0,,17.8,-0.6,-0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-29,,,,,,0,,0,0,,15,-1.1,5,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-30,,,,,,0,,0,0,,15,-1.1,5,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-01-31,,,,,,0,,0,0,,19.4,4.4,15.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-01,,,,,,0,,,,,22.2,3.9,5.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-02,,,,,,0.3,,0,0,,21.1,0.6,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-03,,,,,,0,,,,,21.1,0.6,14.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-04,,,,,,15.2,,0,0,,17.8,4.4,4.4,,,,1,1,,1,,
USC00348042,"SEMINOLE, OK US",2012-02-05,,,,,,0,,0,0,,7.2,2.2,2.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-06,,,,,,0,,0,0,,10.6,-3.3,-2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-07,,,,,,0,,0,0,,14.4,-2.8,5.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-08,,,,,,0,,,,,13.9,1.7,2.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-09,,,,,,0,,0,0,,3.9,-1.1,-0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-10,,,,,,7.6,,,,,8.9,-0.6,1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-11,,,,,,0,,0,0,,7.2,-7.2,-7.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-12,,,,,,0,,,,,-1.7,-8.3,-7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-13,,,,,,6.3,,81,51,,2.2,-7.8,0,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-14,,,,,,0,,0,0,,3.3,-2.2,-2.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-15,,,,,,0,,0,0,,10.6,-2.2,7.8,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-16,,,,,,0,,0,0,,19.4,5.6,5.6,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-17,,,,,,0,,,,,15.6,5.6,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-18,,,,,,6.9,,0,0,,14.4,6.1,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-19,,,,,,0,,,,,10,0.6,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-20,,,,,,0,,0,0,,16.1,0.6,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-21,,,,,,5.1,,0,0,,13.9,-1.1,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-22,,,,,,0,,0,0,,19.4,0,1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-23,,,,,,0,,0,0,,24.4,1.1,12.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-24,,,,,,0,,0,0,,24.4,2.2,2.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-25,,,,,,0,,0,0,,13.9,-1.7,-1.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-26,,,,,,0,,,,,16.7,-2.8,6.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-27,,,,,,0,,0,0,,17.8,6.7,10.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-28,,,,,,0,,,,,18.9,10.6,14.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-02-29,,,,,,0,,0,0,,20.6,8.3,8.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-01,,,,,,0,,,,,22.2,5,8.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-02,,,,,,0,,0,0,,25.6,7.2,7.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-03,,,,,,0,,0,0,,15.6,2.8,2.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-04,,,,,,0,,0,0,,15.6,0,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-05,,,,,,0,,0,0,,23.3,0.6,6.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-06,,,,,,0,,,,,23.9,6.1,12.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-07,,,,,,0,,0,0,,20.6,12.2,16.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-08,,,,,,0.8,,,,,21.7,6.1,6.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-09,,,,,,14,,0,0,,6.1,-1.1,-0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-10,,,,,,0,,,,,18.3,-0.6,0.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-11,,,,,,26.7,,0,0,,16.7,0.6,7.8,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-12,,,,,,5.1,,0,0,,13.9,7.8,10.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-13,,,,,,0,,0,0,,26.7,7.8,13.9,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-14,,,,,,0,,0,0,,26.7,13.9,18.3,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-15,,,,,,0,,,,,26.7,18.3,18.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-16,,,,,,0,,0,0,,26.1,17.2,17.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-17,,,,,,0,,,,,23.3,17.2,19.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-18,,,,,,0,,0,0,,22.8,18.3,18.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-19,,,,,,0,,,,,22.2,18.3,20,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-20,,,,,,77.5,,0,0,,20.6,10.6,10.6,,,,1,1,,,,
USC00348042,"SEMINOLE, OK US",2012-03-21,,,,,,6.3,,,,,15.6,8.9,9.4,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-22,,,,,,7.6,,,,,20.6,6.7,8.3,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2012-03-23,,,,,,7.6,,,,,20.6,6.1,6.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-24,,,,,,0,,,,,22.2,6.1,6.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-25,,,,,,0,,,,,27.8,5.6,8.9,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-26,,,,,,0,,,,,28.9,8.9,12.2,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-27,,,,,,0,,,,,28.9,11.1,16.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-28,,,,,,0,,,,,27.2,15.6,16.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-29,,,,,,0,,0,0,,27.2,15.6,15.6,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-30,,,,,,0,,0,0,,27.2,15.6,16.7,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-03-31,,,,,,0,,0,0,,27.8,15.6,15.6,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2012-04-01,,,,,,0,,0,0,,31.1,15.6,18.3,,,,1,,,,,
USC00348042,"SEMINOLE, OK US",2012-04-02,,,,,,0,,,,,31.1,18.3,20,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-04-03,2,,0,,,,,0,0,,28.9,15,15,,,,,1,,,,
USC00348042,"SEMINOLE, OK US",2012-04-04,,,,,,20.3,,,,,17.8,13.3,13.3,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-04-05,,,,,,0,,0,0,,21.7,8.3,10,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-04-06,,,,,,0,,,,,21.7,10,11.1,,,,,,,,,
USC00348042,"SEMINOLE, OK US",2012-04-07,,,,,,0,,0,0,,23.3,11.1,13.3,,,,,,,,,
